latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl,art,bezeichnung,barrierefrei,oeffnungszeiten,telefon_festnetz,telefon_mobil,email,website
54.0885077617883,12.1110297678025,58cf8f8e-24e3-11e7-8fd6-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Budapester Str.,"01640","57",,"18057",Bar,mash.,"0","So-Do 19:00-24:00; Fr,Sa 19:00-02:00",+49 381 36447800,,mailmash.rostock@gmail.com,https://www.facebook.com/mash.rostock/
54.0878353302061,12.1131903021688,5b7e1470-031f-11e7-829a-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Waldemarstr.,"09410","12",,"18057",Imbiss,Vegangster,"0",Mi-So 12:00-20:00,,+49 1521 1585448,,https://de-de.facebook.com/vegangsterrostock/
54.090646451824,12.13796814597,58b6d61e-1f85-11e7-b751-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Burgwall,"01660","7",,"18055",Bar,b sieben,"0",Mo-So ab 18:00,+49 381 3644959,,info@bsieben.de,https://bsieben.jimdofree.com/
54.1934145958292,12.1457706615408,4f7fb336-864b-11e7-baae-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Markgrafenheide,"0003",Warnemünder Str.,"09520","1",b,"18146",Imbiss,Räucherfisch-Imbiss,,,,,,
54.1586070333804,12.0626627806787,529454ce-5b43-11e7-b596-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lichtenhagen,"0008",Warener Str.,"00980","53",a,"18109",Restaurant,Gartenlokal Uns Goren,"0","Fr 16:00-20:00; Sa,So 12:00-20:00",+49 381 7699678,,kontakt@uns-goren.de,http://www.uns-goren.de/
54.086745843038,12.111291167732,2d81b460-0314-11e7-828f-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Ulmenstr.,"02400","30",,"18057",Restaurant,Einehandvoll Pizza Manufaktur,"0",,+49 381 37578575,,mathiasartmeier@aol.com,https://www.einehandvollpizza.de/
54.1422663242227,12.054046012165,531b7edc-0b10-11e7-8aa6-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lütten Klein,"0010",Danziger Str.,"02750","41",,"18107",Bar,Wolke 107,,,,+49 177 3400540,,
54.1347020856616,12.0701412821995,5761bf04-5b35-11e7-b592-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schmarl,"0012",Vitus-Bering-Str.,"09300","1",,"18106",Café,Eisgarten,"0",,,+49 174 8148472,heikebur@web.de,https://de-de.facebook.com/Eisgarten-Schmarl-319952194840314/
54.0694414656716,12.0974006919454,57c0e6f4-526c-11e7-86a8-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Damerower Weg,"01770","25",,"18059",Imbiss,Vereinsgaststätte Hafen Rostock e.V.,,,+49 381 2007771,,,
54.1768748768937,12.0837875073211,4c33077a-4512-11e7-b53b-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Kirchenplatz,"05910","6",,"18119",Imbiss,Stadtbäckerei Junge,"1",Mo-So 07:00-17:00,+49 381 5105214,,service@jb.de,https://www.jb.de/
54.0860872014458,12.1246491417774,28b42770-1565-45f7-9487-a529fe72ddb3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Deutsche-Med-Platz,"12740","4",,"18057",Restaurant,Omachi,"1","Mo-Sa 11:30-15:30,17:00-22:00; So,Feiertag 16:00-22:00",+49 381 20879978,,omachi.hro@gmail.com,https://omachi-hro.de/
54.0902890324858,12.134967577292,6b4894fc-201b-11e7-861e-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Lange Str.,"06450","9",a,"18055",Restaurant,La Gondola,"1",Mo-So 12:00-22:30,+49 381 3757373,,info@lagondola-hro.de,https://lagondola-hro.de/
54.087734243877,12.1234518004107,88447b3e-25ac-11e7-984b-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Stampfmüllerstr.,"08700","39",,"18057",Imbiss,Sunrise Restaurant,"0",Mo-So 10:00-22:00,+49 381 68691600,,,
54.1026778738541,12.0700023995634,4ed4fa0a-29ac-11e7-81d5-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Hamburger Str.,"03270","50",,"18069",Restaurant,Gartencafé Schutow,"0","Mi-Fr ab 16:00; Sa,So,Feiertage ab 09:00",,+49 178 8188610,gartencafe-schutow@web.de,http://www.gartencafe-schutow.de/
54.1762449474989,12.0575330768321,ea2db010-8d5b-11e7-9654-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Parkstr.,"07480","55",,"18119",Imbiss,Royal Fisch Warnemünde,"1",Mo-So 09:00-17:00,+49 381 51079970,,info@gastro-barten.de,https://de.restaurantguru.com/Royal-Fisch-Warnemunde-Rostock
54.1788875932975,12.0773966793785,07808faa-405b-11e7-aa73-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Seestr.,"08520","19",,"18119",Café,Café Panorama,"1",Mo-So 13:00-18:00,+49 381 777773,,info@hotel-neptun.de,https://www.hotel-neptun.de/erleben/restaurants-bars/caf%C3%A9-panorama/
54.1780425706989,12.0889720571207,5a611cfc-3eef-11e7-9b38-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Am Bahnhof,"00310","1",c,"18119",Restaurant,Hummerkorb,,Mo-So 11:00-23:00,+49 381 37557766,,info@hummerkorb.de,https://www.hummerkorb-warnemuende.de/
54.0859910809767,12.1137074003458,59ca3fd6-0311-11e7-828d-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Ulmenstr.,"02400","18",,"18057",Restaurant,Marktkrug,"0",Di-Sa ab 17:00,+49 381 4997813,,kontakt@marktkrug.com,http://www.marktkrug.com/
54.0777704530852,12.1302025347049,a97682d0-1401-11e9-915f-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Albrecht-Kossel-Platz,"13110","1",,"18059",Imbiss,Subway,"1",Mo-Sa 10:00-21:00,+49 381 3752833,,,https://www.subway.com/de-de
54.1560371763715,12.0628543836753,481e985c-782a-11e7-b112-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lichtenhagen,"0008",Bützower Str.,"09500","13",,"18109",Imbiss,Mecklenburger Backstuben,"1","Mo-Fr 07:00-18:00; Sa 07:00-12:00; So 07:30-10:00",+49 381 7955726,,info@meckback.de,https://www.meckback.de/
54.0930366546194,12.1440309262092,84f0226e-1524-11e7-85b2-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Am Strande,"00530","3",a,"18055",Restaurant,Rosmarino,"0",Mo-So ab 11:30,+49 381 2523090,,info@rosmarino-rostock.de,https://www.rosmarino-rostock.de/
54.0886246268849,12.1217555882961,59892c76-0e1f-11e7-8f03-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Doberaner Str.,"01860","20",,"18057",Restaurant,Schallmauer,"0","Mo-Mi,Fr-So 18:00-02:00; Do ab 18:00",+49 381 3750747,,info@schallmauer-rostock.de,https://www.schallmauer-rostock.com/
54.0890927783285,12.1206181379994,5a44df52-0e1f-11e7-8f04-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Doberaner Str.,"01860","21",,"18057",Café,Café Marat,"0",Di-Sa 17:00-01:00,,,,https://de-de.facebook.com/cafemarat/
54.0915721400332,12.1130008503043,5bbe19ac-0e1f-11e7-8f06-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Doberaner Str.,"01860","52",,"18057",Imbiss,China-Thai-Imbiss,"0",So-Fr 11:00-20:30,+49 381 4583364,,,https://www.chinathaiimbiss-rostock.de/
54.1772322957494,12.0856082881586,4b78a01a-4512-11e7-b53a-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Friedrich-Franz-Str.,"02580","1",,"18119",Imbiss,Bäckerei Sparre,"1","Mo-Sa 06:30-18:00; So 07:00-18:00",+49 381 4405034,,info@sparre.de,https://www.baeckerei-sparre.de/
54.0824398864542,12.1329253826043,6833d246-250b-11e7-9458-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",St.-Georg-Str.,"02590","82",,"18055",Imbiss,Hot Spot Pizza,"0","Mo,Mi-Fr 11:00-14:00,17:00-22:00; Sa,So,Feiertag 12:00-22:00",+49 381 3757888,,,https://www.hotspot-pizza-rostock.de/speisekarte
54.0895935350304,12.1085162059127,5c3d7590-031f-11e7-829b-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Waldemarstr.,"09410","34",,"18057",Imbiss,Smileys Pizza Profis,,,,,info@smileys.de,https://www.smileys.de/
54.0855740538436,12.0894953170598,25faf9c2-41e9-11e7-ad71-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Kopernikusstr.,"06170","17",,"18057",Imbiss,Neptun-Bistro,"0",Mo-Fr 09:00-18:00,,,,
54.1792723941434,12.0871304975161,5f537d0c-407c-11e7-aa85-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Am Strom,"00540","94",,"18119",Café,Dänisches Eisparadies,,"Mo-Fr 10:00-20:00; Sa,So 10:00-22:00",+49 381 5007758,,,https://www.facebook.com/pages/D%C3%A4nisches-Eisparadies/197166550306565
54.1435941522717,12.0504348912657,eb7c3f2a-0d42-11e7-881b-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lütten Klein,"0010",Turkuer Str.,"09080","57",,"18107",Imbiss,Stadtbäckerei Kühl,"0","Mo-Fr 07:00-18:00; Sa 07:00-16:00",+49 381 2073826,,info@stadtbaeckerei-kuehl.de,https://www.stadtbaeckerei-kuehl.de/startseite
54.0825316203219,12.1408104236851,ab1e786c-f34e-11ea-8ddb-005056b3c6e4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Friedrich-Engels-Platz,"02560","3",,"18055",Restaurant,Bistro Baltico,"0",Di-So 11:30-21:00,+49 381 37599595,,,https://www.facebook.com/people/Bistro-Baltico-Rostock/100065099404570/
54.1800873248521,12.0822148173639,626f73c6-4052-11e7-aa6c-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Seestr.,"08520","13",,"18119",Café,Strandeisdiele,"1",,,,,https://www.facebook.com/Strandeisdiele-Warnem%C3%BCnde-1304522496272643/
54.1815137626656,12.0863440029483,641e8f9c-6d23-11e7-8373-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Am Leuchtturm,"00450","2",,"18119",Imbiss,Lotsenstube,"0",,,,,https://www.facebook.com/pages/Lotsenstube-Warnem%C3%BCnde/741615462562464
54.2013047666902,12.1544055670277,d49d297a-107d-11e7-bf68-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Markgrafenheide,"0003",Budentannenweg,"01650","10",,"18146",Restaurant,Nautica,"0",siehe Webseite,+49 381 778910,,info@strandresort.de,https://www.strandresort-ostsee.de/resortrestaurant.html
54.0788756462905,12.0761932983672,64fb7b32-2a7f-11e7-9857-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gartenstadt/Stadtweide,"0015",Barnstorfer Ring,"01100","2",,"18059",Restaurant,SB-Restaurant im Darwineum,"1",siehe Webseite,+49 381 20820,,service@zoo-rostock.de,https://www.zoo-rostock.de/
54.0774281294537,12.084962023548,65b27b70-2a7f-11e7-9858-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gartenstadt/Stadtweide,"0015",Barnstorfer Ring,"01100","1",,"18059",Restaurant,Café Käfer,"1",siehe Webseite,+49 381 20820,,service@zoo-rostock.de,https://www.zoo-rostock.de/
54.0855733354544,12.1059635646728,6ba031e4-24f3-11e7-b583-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Dethardingstr.,"04330","10",,"18057",Restaurant,Mykonos,"0","Di-Sa 17:00-21:30; So 11:30-14:30,17:00-21:30",+49 381 453425,,leonidas-nanos@t-online.de,https://de-de.facebook.com/Restaurant-Mykonos-348446301860786/
54.176396521274,12.0844921241857,e441f5aa-451f-11e7-b540-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Kirchenplatz,"05910","3",,"18119",Imbiss,Mein Backhus,"1",Mo-Sa 07:00-20:00,,+49 151 11437524,info@backhus-guestrow.de,https://www.meinbackhus.de/
54.0883632481302,12.1300870509857,9e99030b-4f74-453f-a1ca-92d5ac501afb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Kröpeliner Str.,"06290","47",,"18055",Restaurant,LunchBox - eat fresher,"0",Mo-Sa 11:00-22:00,+49 381 70072523,+49 178 1372774,lunchboxdiekochschule@yahoo.de,https://lunchbox-eatfresher.de/
54.1229747611347,12.0598957263765,6a36ef12-5c9a-11e7-8924-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Bertolt-Brecht-Str.,"01340","23",,"18106",Imbiss,EDECafé,"1","Mo-Fr 08:00-20:00; Sa 08:00-18:00",+49 381 713121,,suenwold.nord@edeka.de,https://www.edeka.de/eh/nord/edeka-s%c3%bcnwold-bertolt-brecht-str.-23/index.jsp
54.0861175858367,12.1137779549229,5faa6af2-2427-11e7-83c6-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Margaretenstr.,"06850","27",a,"18057",Imbiss,Kiosk Iß was,"0",siehe Webseite,+49 381 51088299,,,https://de-de.facebook.com/KioskIssWas/
54.1233730141015,12.0531723627607,6322c6d2-5c9b-11e7-8926-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Maxim-Gorki-Str.,"06940","31",,"18106",Imbiss,Pamis Pizza Service,"0","Di-Fr 11:00-13:50,17:00-22:15; Sa,So,Feiertag 12:00-22:15",+49 381 7685483,,pamis_pizza_rostock@pizzeria.de,http://www.pamis-pizza.de/
54.0896086229427,12.1375665352718,6ccccb18-201b-11e7-8620-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Lange Str.,"06450","23",,"18055",Restaurant,Old Western,"1",Mo-So 11:30-23:00,+49 381 4995252,,old-western@t-online.de,https://old-western.de/
54.081008829588,12.172656512356,6d94e0c8-5b15-11e7-8e74-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Brinckmansdorf,"0020",Tessiner Str.,"08820","103",,"18055",Restaurant,Restaurant 5 Elemente,,siehe Webseite,+49 381 65970,,info@trihotel.de,https://www.restaurant-5elemente.de/
54.090756573388,12.1156133767105,5b02f87a-0e1f-11e7-8f05-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Doberaner Str.,"01860","43",a,"18057",Imbiss,Call a Pizza,,Mo-So 11:00-22:00,+49 381 46123136,,info@call-a-pizza.de,https://www.call-a-pizza.de/bestellen
54.0819629077037,12.1420104311125,6600cdd6-51ab-11e7-84c6-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Blücherstr.,"01440","81",,"18055",Imbiss,Bistro Saigon,"0","Mo-Fr,So 11:00-20:30",+49 381 4934556,,,https://www.bistro-saigon.de/
54.0844706841668,12.0908714014532,a1c9ced4-259c-11e7-9847-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Kopernikusstr.,"06170","17",a,"18057",Bar,KOP17,"1",siehe Webseite,+49 381 1288480,,,https://www.hotel-sportforum.com/restaurant-bar.html
54.1789874594931,12.0773562497721,448487ba-4058-11e7-aa71-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Seestr.,"08520","19",,"18119",Restaurant,Grillstube Broiler,"1",Mo-So 11:30-22:00,,,info@hotel-neptun.de,https://www.hotel-neptun.de/erleben/restaurants-bars/grillstube-broiler/
54.0866385462792,12.1022114717762,150722a2-24f3-11e7-b582-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Strempelstr.,"08830","1",,"18057",Restaurant,SUSHIdeluxe,"0",Mo-So 11:30-22:00,+49 381 81729277,,rostock@sushideluxe.de,https://sushideluxe.de/restaurants/rostock/
54.090292625122,12.1352005489804,6c0b9dee-201b-11e7-861f-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Lange Str.,"06450","10",,"18055",Café,Das Kaffeehaus,"1",siehe Webseite,,+49 177 7478663,cafe@daskaffeehaus-rostock.de,https://www.daskaffeehaus-rostock.de/
54.1768258240979,12.0832276384243,05cd5c92-5663-11e7-8381-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Mühlenstr.,"07100","25",,"18119",Restaurant,K25,"0",Mo-So 10:00-21:00,+49 381 5193468,,k25warnemuende@hotmail.com,https://www.facebook.com/K25Warnemuende/
54.0788905933947,12.0919521547704,6fd98f9c-2a81-11e7-9859-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gartenstadt/Stadtweide,"0015",Tiergartenallee,"08960","10",,"18059",Imbiss,Lodge,"1",siehe Webseite,+49 381 20820,,service@zoo-rostock.de,https://www.zoo-rostock.de/
54.1465440270335,12.0652101282057,353285fa-93c4-481c-907a-a7681f583420,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lichtenhagen,"0008",Flensburger Str.,"01930","28",a,"18109",Imbiss,Call a Pizza,"0",Mo-So 11:00-23:00,+49 381 66647575,,info@call-a-pizza.de,https://www.call-a-pizza.de/bestellen
54.1527227960139,12.0656282585337,07698f42-54d0-11e7-88dc-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lichtenhagen,"0008",Güstrower Str.,"07410","7",,"18109",Café,Jannys Eis,"1","Mo-Sa 11:00-17:00; So 13:00-17:00",,+49 152 02675096,,https://www.jannys-eis.com/shopfinder
54.0627684501106,12.1029329619942,72d64ee8-2a71-11e7-9853-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Biestow,"0018",Am Dorfteich,"00370","16",,"18059",Restaurant,Zum Bauernhaus,"0","Mi-Sa 14:00-22:00; So 10:00-19:00",+49 381 4005210,,gaststaette@bauernhaus-biestow.de,https://www.bauernhaus-biestow.de/bauernhaus-rostock
54.1029041259976,12.1577562085945,7450409e-83e5-11e7-abdb-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkow-Neu,"0021",Dierkower Höhe,"01830","2",,"18146",Imbiss,Döner Kebap,"1",,,,,
54.1779089816682,12.0890585440558,7ab1a24c-3eea-11e7-9b35-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Am Bahnhof,"00310","1",c,"18119",Restaurant,Casa Mia,"0",,+49 381 2079206,,,http://www.casamia-warnemuende.de/
54.1800530128392,12.0868586028407,750d8df4-4081-11e7-aa88-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Am Strom,"00540","105",,"18119",Café,Eiscafé Venezia,,,+49 381 5193707,,,
54.1063548569571,12.054635410822,b3945138-8447-4efc-a020-0bc79093d7fe,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Hornissenweg,"12650","9",,"18069",Imbiss,Markthalle - Ladencafé & Imbiss,"0","Di-Fr 11:00-17:30; Sa 11:00-16:30",,,,
54.0885143316074,12.1356550358923,859fef50-057a-11e7-a92c-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Kröpeliner Str.,"06290","75",,"18055",Restaurant,Kröpikeller - Kantineria,"0",Mo-Fr 11:00-15:00,+49 381 87761346,,info@kroepikeller-kantineria.de,https://kroepikeller.jimdofree.com/
54.1802107127334,12.0868208032199,75d4f2ae-4081-11e7-aa89-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Am Strom,"00540","107",,"18119",Restaurant,GOSCH Warnemünde,"1",Mo-So ab 11:00,+49 381 52655,,warnemuende@gosch.de,https://www.gosch.de/standorte/gosch-an-land/warnemuende/
54.1516995292949,12.0728685715774,75fda40e-7783-11e7-8f07-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Groß Klein,"0009",Taklerring,"08880","30",a,"18109",Restaurant,Asia Food Restaurant,"1","Mo 11:30-15:00; Di-So 11:30-15:00,17:30-21:00",,,,https://klenow-tor.de/shops/asia_food
54.0826232350108,12.126854285,76b23a0c-5a3e-11e7-a48f-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Klopstockstr.,"06070","5",,"18057",Imbiss,Klopstocker,,,+49 381 1312,,,https://de-de.facebook.com/Klopstocker/
54.0983146770796,12.1766794405668,76b27044-fffd-11e6-93c3-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Brinckmansdorf,"0020",Alt Bartelsdorfer Str.,"00230","18",,"18146",Restaurant,Café-Restaurant Botanica,,Mo-Sa 09:00-19:00,+49 381 6092577,,info@groenfingers.de,https://www.groenfingers.de/cafe-botanica.html
54.0907190807252,12.1433814683246,76588a82-08bf-11e7-9fcb-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Hartestr.,"03360","17",,"18055",Bar,Pub Carolina,"0",Di-Sa ab 19:00,+49 381 29499691,,info@pub-carolina.de,http://www.pub-carolina.de/
54.1516962741022,12.0729485407946,7541a1f0-7783-11e7-8f06-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Groß Klein,"0009",Taklerring,"08880","30",a,"18109",Imbiss,Asia Food,"1",Mo-Sa 11:00-21:00,,,,https://klenow-tor.de/shops/asia_restaurant
54.1805174862679,12.0867124266567,426dc182-4083-11e7-aa8b-0050569946ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Seebad Warnemünde,"0001",Am Strom,"00540","110",,"18119",Restaurant,Hafenliebe,"0",,+49 381 5198527,,info@hafenliebe-warnemuende.de,https://de-de.facebook.com/RestaurantHafenliebe/
